slice_file_name,fsID,start,end,salience,fold,classID,class
182103-9-0-0.wav,182103,0,4,1,3,9,suara_alam
182103-9-0-22.wav,182103,11,15,1,3,9,suara_alam
182103-9-0-26.wav,182103,13,17,1,3,9,suara_alam
182103-9-0-47.wav,182103,23.5,27.5,1,3,9,suara_alam
182103-9-0-53.wav,182103,26.5,30.5,1,3,9,suara_alam
182103-9-0-8.wav,182103,4,8,1,3,9,suara_alam
182739-2-0-13.wav,182739,6.5,10.5,1,2,2,orang_berbicara
182739-2-0-17.wav,182739,8.5,12.5,1,2,2,orang_berbicara
182739-2-0-24.wav,182739,12,16,1,2,2,orang_berbicara
182739-2-0-35.wav,182739,17.5,21.5,1,2,2,orang_berbicara
182739-2-0-56.wav,182739,28,32,1,2,2,orang_berbicara
182739-2-0-62.wav,182739,31,35,1,2,2,orang_berbicara
182739-2-0-78.wav,182739,39,43,1,2,2,orang_berbicara
182739-2-0-85.wav,182739,42.5,46.5,1,2,2,orang_berbicara
182800-2-0-0.wav,182800,1.405558,5.405558,1,1,2,orang_berbicara
182800-2-1-0.wav,182800,21.083366,23.687782,1,1,2,orang_berbicara
182800-2-2-0.wav,182800,25.672099,29.672099,1,1,2,orang_berbicara
182800-2-2-1.wav,182800,26.172099,30.172099,1,1,2,orang_berbicara
182800-2-2-2.wav,182800,26.672099,30.672099,1,1,2,orang_berbicara
182800-2-2-3.wav,182800,27.172099,31.172099,1,1,2,orang_berbicara
182800-2-3-0.wav,182800,55.974271,59.974271,1,1,2,orang_berbicara
182800-2-3-1.wav,182800,56.474271,60.474271,1,1,2,orang_berbicara
184449-2-0-12.wav,184449,6,10,1,9,2,orang_berbicara
184449-2-0-13.wav,184449,6.5,10.5,1,9,2,orang_berbicara
184449-2-0-15.wav,184449,7.5,11.5,1,9,2,orang_berbicara
184449-2-0-16.wav,184449,8,12,1,9,2,orang_berbicara
184449-2-0-19.wav,184449,9.5,13.5,1,9,2,orang_berbicara
184449-2-0-24.wav,184449,12,16,1,9,2,orang_berbicara
184449-2-0-28.wav,184449,14,18,1,9,2,orang_berbicara
184449-2-0-33.wav,184449,16.5,20.5,1,9,2,orang_berbicara
184805-0-0-101.wav,184805,50.5,54.5,2,6,0,angin
184805-0-0-103.wav,184805,51.5,55.5,2,6,0,angin
184805-0-0-104.wav,184805,52,56,2,6,0,angin
184805-0-0-112.wav,184805,56,60,2,6,0,angin
184805-0-0-121.wav,184805,60.5,64.5,2,6,0,angin
184805-0-0-13.wav,184805,6.5,10.5,2,6,0,angin
184805-0-0-16.wav,184805,8,12,2,6,0,angin
184805-0-0-2.wav,184805,1,5,2,6,0,angin
184805-0-0-27.wav,184805,13.5,17.5,2,6,0,angin
184805-0-0-32.wav,184805,16,20,2,6,0,angin
184805-0-0-34.wav,184805,17,21,2,6,0,angin
184805-0-0-4.wav,184805,2,6,2,6,0,angin
184805-0-0-40.wav,184805,20,24,2,6,0,angin
184805-0-0-45.wav,184805,22.5,26.5,2,6,0,angin
184805-0-0-47.wav,184805,23.5,27.5,2,6,0,angin
184805-0-0-48.wav,184805,24,28,2,6,0,angin
184805-0-0-49.wav,184805,24.5,28.5,2,6,0,angin
184805-0-0-5.wav,184805,2.5,6.5,2,6,0,angin
184805-0-0-51.wav,184805,25.5,29.5,2,6,0,angin
184805-0-0-54.wav,184805,27,31,2,6,0,angin
184805-0-0-57.wav,184805,28.5,32.5,2,6,0,angin
184805-0-0-58.wav,184805,29,33,2,6,0,angin
184805-0-0-61.wav,184805,30.5,34.5,2,6,0,angin
184805-0-0-63.wav,184805,31.5,35.5,2,6,0,angin
184805-0-0-64.wav,184805,32,36,2,6,0,angin
184805-0-0-74.wav,184805,37,41,2,6,0,angin
184805-0-0-75.wav,184805,37.5,41.5,2,6,0,angin
184805-0-0-77.wav,184805,38.5,42.5,2,6,0,angin
184805-0-0-81.wav,184805,40.5,44.5,2,6,0,angin
184805-0-0-82.wav,184805,41,45,2,6,0,angin
184805-0-0-88.wav,184805,44,48,2,6,0,angin
184805-0-0-90.wav,184805,45,49,2,6,0,angin
184805-0-0-99.wav,184805,49.5,53.5,2,6,0,angin
185373-9-0-21.wav,185373,10.5,14.5,2,3,9,suara_alam
185373-9-0-6.wav,185373,3,7,2,3,9,suara_alam
185373-9-1-17.wav,185373,138.293638,142.293638,2,3,9,suara_alam
185373-9-1-46.wav,185373,152.793638,156.793638,2,3,9,suara_alam
185373-9-1-7.wav,185373,133.293638,137.293638,2,3,9,suara_alam
185373-9-1-70.wav,185373,164.793638,168.793638,2,3,9,suara_alam
185374-9-0-16.wav,185374,15.766465,19.766465,1,9,9,suara_alam
185374-9-0-18.wav,185374,16.766465,20.766465,1,9,9,suara_alam
185374-9-0-23.wav,185374,19.266465,23.266465,1,9,9,suara_alam
185374-9-0-30.wav,185374,22.766465,26.766465,1,9,9,suara_alam
185374-9-0-33.wav,185374,24.266465,28.266465,1,9,9,suara_alam
185374-9-0-35.wav,185374,25.266465,29.266465,1,9,9,suara_alam
185374-9-0-60.wav,185374,37.766465,41.766465,1,9,9,suara_alam
185375-9-0-23.wav,185375,11.5,15.5,2,3,9,suara_alam
185375-9-0-26.wav,185375,13,17,2,3,9,suara_alam
185375-9-0-33.wav,185375,16.5,20.5,2,3,9,suara_alam
185375-9-0-60.wav,185375,30,34,2,3,9,suara_alam
185375-9-0-61.wav,185375,30.5,34.5,2,3,9,suara_alam
185375-9-0-84.wav,185375,42,46,2,3,9,suara_alam
185709-0-0-0.wav,185709,0,4,1,4,0,angin
185709-0-0-1.wav,185709,0.5,4.5,1,4,0,angin
185709-0-0-2.wav,185709,1,5,1,4,0,angin
185709-0-0-3.wav,185709,1.5,5.5,1,4,0,angin
185709-0-0-4.wav,185709,2,6,1,4,0,angin
185709-0-0-5.wav,185709,2.5,6.5,1,4,0,angin
185709-0-0-6.wav,185709,3,7,1,4,0,angin
185709-0-0-7.wav,185709,3.5,7.5,1,4,0,angin
185709-0-0-8.wav,185709,4,8,1,4,0,angin
185800-4-0-0.wav,185800,0,4,1,2,4,gergaji
185800-4-0-1.wav,185800,0.5,4.5,1,2,4,gergaji
185800-4-1-0.wav,185800,7.019837,8.327131,2,2,4,gergaji
185800-4-2-0.wav,185800,9.14007,13.14007,2,2,4,gergaji
185800-4-2-1.wav,185800,9.64007,13.64007,2,2,4,gergaji
185800-4-2-2.wav,185800,10.14007,14.14007,2,2,4,gergaji
185801-4-0-0.wav,185801,0.088953,4.088953,2,3,4,gergaji
185801-4-0-1.wav,185801,0.588953,4.588953,2,3,4,gergaji
185801-4-0-2.wav,185801,1.088953,5.088953,2,3,4,gergaji
185909-2-0-102.wav,185909,51,55,1,4,2,orang_berbicara
185909-2-0-116.wav,185909,58,62,1,4,2,orang_berbicara
185909-2-0-13.wav,185909,6.5,10.5,1,4,2,orang_berbicara
185909-2-0-17.wav,185909,8.5,12.5,1,4,2,orang_berbicara
185909-2-0-22.wav,185909,11,15,1,4,2,orang_berbicara
185909-2-0-34.wav,185909,17,21,1,4,2,orang_berbicara
185909-2-0-86.wav,185909,43,47,1,4,2,orang_berbicara
185909-2-0-87.wav,185909,43.5,47.5,1,4,2,orang_berbicara
186334-2-0-1.wav,186334,0.5,4.5,1,3,2,orang_berbicara
186334-2-0-11.wav,186334,5.5,9.5,1,3,2,orang_berbicara
186334-2-0-20.wav,186334,10,14,1,3,2,orang_berbicara
186334-2-0-33.wav,186334,16.5,20.5,1,3,2,orang_berbicara
186334-2-0-35.wav,186334,17.5,21.5,1,3,2,orang_berbicara
186334-2-0-36.wav,186334,18,22,1,3,2,orang_berbicara
186334-2-0-37.wav,186334,18.5,22.5,1,3,2,orang_berbicara
186334-2-0-44.wav,186334,22,26,1,3,2,orang_berbicara
186336-9-0-0.wav,186336,10.288126,14.288126,2,3,9,suara_alam
186336-9-0-1.wav,186336,10.788126,14.788126,2,3,9,suara_alam
186336-9-0-2.wav,186336,11.288126,15.288126,2,3,9,suara_alam
186336-9-0-3.wav,186336,11.788126,15.788126,2,3,9,suara_alam
186336-9-0-4.wav,186336,12.288126,16.288126,2,3,9,suara_alam
186339-9-0-1.wav,186339,0.5,4.5,2,3,9,suara_alam
186339-9-0-12.wav,186339,6,10,2,3,9,suara_alam
186339-9-0-17.wav,186339,8.5,12.5,2,3,9,suara_alam
186339-9-0-18.wav,186339,9,13,2,3,9,suara_alam
186339-9-0-3.wav,186339,1.5,5.5,2,3,9,suara_alam
186339-9-0-7.wav,186339,3.5,7.5,2,3,9,suara_alam
187110-2-0-1.wav,187110,0.5,4.5,1,10,2,orang_berbicara
187110-2-0-10.wav,187110,5,9,1,10,2,orang_berbicara
187110-2-0-12.wav,187110,6,10,1,10,2,orang_berbicara
187110-2-0-27.wav,187110,13.5,17.5,1,10,2,orang_berbicara
187110-2-0-30.wav,187110,15,19,1,10,2,orang_berbicara
187110-2-0-34.wav,187110,17,21,1,10,2,orang_berbicara
187110-2-0-6.wav,187110,3,7,1,10,2,orang_berbicara
187110-2-0-8.wav,187110,4,8,1,10,2,orang_berbicara
187377-4-0-0.wav,187377,0,4,1,4,4,gergaji
187377-4-0-1.wav,187377,0.5,4.5,1,4,4,gergaji
187863-4-0-0.wav,187863,0,4,1,10,4,gergaji
187863-4-0-1.wav,187863,0.5,4.5,1,10,4,gergaji
187863-4-0-2.wav,187863,1,5,1,10,4,gergaji
187863-4-0-3.wav,187863,1.5,5.5,1,10,4,gergaji
187863-4-0-4.wav,187863,2,6,1,10,4,gergaji
187863-4-0-5.wav,187863,2.5,6.5,1,10,4,gergaji
188497-2-0-0.wav,188497,0,4,1,10,2,orang_berbicara
188497-2-0-1.wav,188497,0.5,4.5,1,10,2,orang_berbicara
188497-2-0-11.wav,188497,5.5,9.5,1,10,2,orang_berbicara
188497-2-0-17.wav,188497,8.5,12.5,1,10,2,orang_berbicara
188497-2-0-19.wav,188497,9.5,13.5,1,10,2,orang_berbicara
188497-2-0-2.wav,188497,1,5,1,10,2,orang_berbicara
188497-2-0-23.wav,188497,11.5,15.5,1,10,2,orang_berbicara
188497-2-0-8.wav,188497,4,8,1,10,2,orang_berbicara
189023-0-0-0.wav,189023,0,4,1,2,0,angin
189023-0-0-1.wav,189023,0.5,4.5,1,2,0,angin
189023-0-0-10.wav,189023,5,9,1,2,0,angin
189023-0-0-11.wav,189023,5.5,9.5,1,2,0,angin
189023-0-0-12.wav,189023,6,10,1,2,0,angin
189023-0-0-13.wav,189023,6.5,10.5,1,2,0,angin
189023-0-0-2.wav,189023,1,5,1,2,0,angin
189023-0-0-3.wav,189023,1.5,5.5,1,2,0,angin
189023-0-0-4.wav,189023,2,6,1,2,0,angin
189023-0-0-5.wav,189023,2.5,6.5,1,2,0,angin
189023-0-0-6.wav,189023,3,7,1,2,0,angin
189023-0-0-7.wav,189023,3.5,7.5,1,2,0,angin
189023-0-0-8.wav,189023,4,8,1,2,0,angin
189023-0-0-9.wav,189023,4.5,8.5,1,2,0,angin
189825-9-0-0.wav,189825,0,4,1,8,9,suara_alam
189825-9-0-1.wav,189825,0.5,4.5,1,8,9,suara_alam
189825-9-0-2.wav,189825,1,5,1,8,9,suara_alam
189825-9-0-3.wav,189825,1.5,5.5,1,8,9,suara_alam
189825-9-0-5.wav,189825,2.5,6.5,1,8,9,suara_alam
189825-9-0-7.wav,189825,3.5,7.5,1,8,9,suara_alam
189981-0-0-0.wav,189981,0,4,1,7,0,angin
189981-0-0-1.wav,189981,0.5,4.5,1,7,0,angin
189981-0-0-10.wav,189981,5,9,1,7,0,angin
189981-0-0-11.wav,189981,5.5,9.5,1,7,0,angin
189981-0-0-12.wav,189981,6,10,1,7,0,angin
189981-0-0-13.wav,189981,6.5,10.5,1,7,0,angin
189981-0-0-14.wav,189981,7,11,1,7,0,angin
189981-0-0-15.wav,189981,7.5,11.5,1,7,0,angin
189981-0-0-16.wav,189981,8,12,1,7,0,angin
189981-0-0-17.wav,189981,8.5,12.5,1,7,0,angin
189981-0-0-2.wav,189981,1,5,1,7,0,angin
189981-0-0-3.wav,189981,1.5,5.5,1,7,0,angin
189981-0-0-4.wav,189981,2,6,1,7,0,angin
189981-0-0-5.wav,189981,2.5,6.5,1,7,0,angin
189981-0-0-6.wav,189981,3,7,1,7,0,angin
189981-0-0-7.wav,189981,3.5,7.5,1,7,0,angin
189981-0-0-8.wav,189981,4,8,1,7,0,angin
189981-0-0-9.wav,189981,4.5,8.5,1,7,0,angin
189982-0-0-11.wav,189982,5.5,9.5,1,10,0,angin
189982-0-0-13.wav,189982,6.5,10.5,1,10,0,angin
189982-0-0-16.wav,189982,8,12,1,10,0,angin
189982-0-0-17.wav,189982,8.5,12.5,1,10,0,angin
189982-0-0-18.wav,189982,9,13,1,10,0,angin
189982-0-0-19.wav,189982,9.5,13.5,1,10,0,angin
189982-0-0-2.wav,189982,1,5,1,10,0,angin
189982-0-0-20.wav,189982,10,14,1,10,0,angin
189982-0-0-23.wav,189982,11.5,15.5,1,10,0,angin
189982-0-0-27.wav,189982,13.5,17.5,1,10,0,angin
189982-0-0-28.wav,189982,14,18,1,10,0,angin
189982-0-0-3.wav,189982,1.5,5.5,1,10,0,angin
189982-0-0-30.wav,189982,15,19,1,10,0,angin
189982-0-0-33.wav,189982,16.5,20.5,1,10,0,angin
189982-0-0-35.wav,189982,17.5,21.5,1,10,0,angin
189982-0-0-36.wav,189982,18,22,1,10,0,angin
189982-0-0-38.wav,189982,19,23,1,10,0,angin
189982-0-0-39.wav,189982,19.5,23.5,1,10,0,angin
189982-0-0-4.wav,189982,2,6,1,10,0,angin
189982-0-0-42.wav,189982,21,25,1,10,0,angin
189982-0-0-43.wav,189982,21.5,25.5,1,10,0,angin
189982-0-0-44.wav,189982,22,26,1,10,0,angin
189982-0-0-45.wav,189982,22.5,26.5,1,10,0,angin
189982-0-0-6.wav,189982,3,7,1,10,0,angin
189982-0-0-7.wav,189982,3.5,7.5,1,10,0,angin
189985-0-0-0.wav,189985,0,4,1,10,0,angin
189985-0-0-1.wav,189985,0.5,4.5,1,10,0,angin
189985-0-0-2.wav,189985,1,5,1,10,0,angin
189985-0-0-3.wav,189985,1.5,5.5,1,10,0,angin
189985-0-0-4.wav,189985,2,6,1,10,0,angin
189985-0-0-5.wav,189985,2.5,6.5,1,10,0,angin
189985-0-0-6.wav,189985,3,7,1,10,0,angin
189986-0-0-0.wav,189986,0,4,1,6,0,angin
189987-0-0-0.wav,189987,0,4,1,7,0,angin
189987-0-0-1.wav,189987,0.5,4.5,1,7,0,angin
189987-0-0-2.wav,189987,1,5,1,7,0,angin
189987-0-0-3.wav,189987,1.5,5.5,1,7,0,angin
189987-0-0-4.wav,189987,2,6,1,7,0,angin
189988-0-0-0.wav,189988,0,4,1,9,0,angin
189988-0-0-1.wav,189988,0.5,4.5,1,9,0,angin
189988-0-0-2.wav,189988,1,5,1,9,0,angin
189988-0-0-3.wav,189988,1.5,5.5,1,9,0,angin
189988-0-0-4.wav,189988,2,6,1,9,0,angin
189988-0-0-5.wav,189988,2.5,6.5,1,9,0,angin
189989-0-0-0.wav,189989,0,4,1,9,0,angin
189989-0-0-1.wav,189989,0.5,4.5,1,9,0,angin
189989-0-0-2.wav,189989,1,5,1,9,0,angin
189991-0-0-0.wav,189991,0,4,1,2,0,angin
189991-0-0-1.wav,189991,0.5,4.5,1,2,0,angin
189991-0-0-2.wav,189991,1,5,1,2,0,angin
189991-0-0-3.wav,189991,1.5,5.5,1,2,0,angin
189991-0-0-4.wav,189991,2,6,1,2,0,angin
189991-0-0-5.wav,189991,2.5,6.5,1,2,0,angin
189991-0-0-6.wav,189991,3,7,1,2,0,angin
189991-0-0-7.wav,189991,3.5,7.5,1,2,0,angin
19007-4-0-0.wav,19007,0,4,2,5,4,gergaji
190893-2-0-10.wav,190893,5,9,1,5,2,orang_berbicara
190893-2-0-11.wav,190893,5.5,9.5,1,5,2,orang_berbicara
190893-2-0-12.wav,190893,6,10,1,5,2,orang_berbicara
190893-2-0-21.wav,190893,10.5,14.5,1,5,2,orang_berbicara
190893-2-0-23.wav,190893,11.5,15.5,1,5,2,orang_berbicara
190893-2-0-27.wav,190893,13.5,17.5,1,5,2,orang_berbicara
190893-2-0-28.wav,190893,14,18,1,5,2,orang_berbicara
190893-2-0-7.wav,190893,3.5,7.5,1,5,2,orang_berbicara
190894-2-0-0.wav,190894,0,4,1,9,2,orang_berbicara
190894-2-0-2.wav,190894,1,5,1,9,2,orang_berbicara
190894-2-0-3.wav,190894,1.5,5.5,1,9,2,orang_berbicara
190894-2-0-4.wav,190894,2,6,1,9,2,orang_berbicara
190894-2-0-5.wav,190894,2.5,6.5,1,9,2,orang_berbicara
190894-2-0-6.wav,190894,3,7,1,9,2,orang_berbicara
190894-2-0-7.wav,190894,3.5,7.5,1,9,2,orang_berbicara
190894-2-0-8.wav,190894,4,8,1,9,2,orang_berbicara
191431-9-0-26.wav,191431,19.303963,23.303963,1,1,9,suara_alam
191431-9-0-30.wav,191431,21.303963,25.303963,1,1,9,suara_alam
191431-9-0-61.wav,191431,36.803963,40.803963,1,1,9,suara_alam
191431-9-0-66.wav,191431,39.303963,43.303963,1,1,9,suara_alam
191431-9-0-73.wav,191431,42.803963,46.803963,1,1,9,suara_alam
191431-9-0-8.wav,191431,10.303963,14.303963,1,1,9,suara_alam
191449-6-0-0.wav,191449,3.094025,4.7257,1,5,6,suara_tembakan
192123-2-0-0.wav,192123,0,4,1,9,2,orang_berbicara
192123-2-0-10.wav,192123,5,9,1,9,2,orang_berbicara
192123-2-0-11.wav,192123,5.5,9.5,1,9,2,orang_berbicara
192123-2-0-17.wav,192123,8.5,12.5,1,9,2,orang_berbicara
192123-2-0-18.wav,192123,9,13,1,9,2,orang_berbicara
192123-2-0-22.wav,192123,11,15,1,9,2,orang_berbicara
192123-2-0-23.wav,192123,11.5,15.5,1,9,2,orang_berbicara
192123-2-0-4.wav,192123,2,6,1,9,2,orang_berbicara
192124-2-0-0.wav,192124,0,4,1,1,2,orang_berbicara
192124-2-0-11.wav,192124,5.5,9.5,1,1,2,orang_berbicara
192124-2-0-12.wav,192124,6,10,1,1,2,orang_berbicara
192124-2-0-15.wav,192124,7.5,11.5,1,1,2,orang_berbicara
192124-2-0-3.wav,192124,1.5,5.5,1,1,2,orang_berbicara
192124-2-0-4.wav,192124,2,6,1,1,2,orang_berbicara
192124-2-0-5.wav,192124,2.5,6.5,1,1,2,orang_berbicara
192124-2-0-7.wav,192124,3.5,7.5,1,1,2,orang_berbicara
192269-2-0-1.wav,192269,0.5,4.5,1,2,2,orang_berbicara
192269-2-0-11.wav,192269,5.5,9.5,1,2,2,orang_berbicara
192269-2-0-18.wav,192269,9,13,1,2,2,orang_berbicara
192269-2-0-24.wav,192269,12,16,1,2,2,orang_berbicara
192269-2-0-35.wav,192269,17.5,21.5,1,2,2,orang_berbicara
192269-2-0-37.wav,192269,18.5,22.5,1,2,2,orang_berbicara
192269-2-0-54.wav,192269,27,31,1,2,2,orang_berbicara
192269-2-0-56.wav,192269,28,32,1,2,2,orang_berbicara
192382-2-0-105.wav,192382,52.5,56.5,1,4,2,orang_berbicara
192382-2-0-12.wav,192382,6,10,1,4,2,orang_berbicara
192382-2-0-18.wav,192382,9,13,1,4,2,orang_berbicara
192382-2-0-36.wav,192382,18,22,1,4,2,orang_berbicara
192382-2-0-66.wav,192382,33,37,1,4,2,orang_berbicara
192382-2-0-67.wav,192382,33.5,37.5,1,4,2,orang_berbicara
192382-2-0-8.wav,192382,4,8,1,4,2,orang_berbicara
192382-2-0-9.wav,192382,4.5,8.5,1,4,2,orang_berbicara
193697-2-0-103.wav,193697,51.5,55.5,2,6,2,orang_berbicara
193697-2-0-107.wav,193697,53.5,57.5,2,6,2,orang_berbicara
193697-2-0-110.wav,193697,55,59,2,6,2,orang_berbicara
193697-2-0-135.wav,193697,67.5,71.5,2,6,2,orang_berbicara
193697-2-0-5.wav,193697,2.5,6.5,2,6,2,orang_berbicara
193697-2-0-90.wav,193697,45,49,2,6,2,orang_berbicara
193697-2-0-99.wav,193697,49.5,53.5,2,6,2,orang_berbicara
193698-2-0-112.wav,193698,56,60,2,1,2,orang_berbicara
193698-2-0-113.wav,193698,56.5,60.5,2,1,2,orang_berbicara
193698-2-0-114.wav,193698,57,61,2,1,2,orang_berbicara
193698-2-0-140.wav,193698,70,74,2,1,2,orang_berbicara
193698-2-0-42.wav,193698,21,25,2,1,2,orang_berbicara
193698-2-0-58.wav,193698,29,33,2,1,2,orang_berbicara
193698-2-0-64.wav,193698,32,36,2,1,2,orang_berbicara
193698-2-0-89.wav,193698,44.5,48.5,2,1,2,orang_berbicara
193699-2-0-109.wav,193699,54.5,58.5,2,8,2,orang_berbicara
193699-2-0-3.wav,193699,1.5,5.5,2,8,2,orang_berbicara
193699-2-0-32.wav,193699,16,20,2,8,2,orang_berbicara
193699-2-0-33.wav,193699,16.5,20.5,2,8,2,orang_berbicara
193699-2-0-46.wav,193699,23,27,2,8,2,orang_berbicara
193699-2-0-54.wav,193699,27,31,2,8,2,orang_berbicara
193699-2-0-62.wav,193699,31,35,2,8,2,orang_berbicara
193699-2-0-69.wav,193699,34.5,38.5,2,8,2,orang_berbicara
194310-9-0-15.wav,194310,7.5,11.5,2,9,9,suara_alam
194310-9-0-3.wav,194310,1.5,5.5,2,9,9,suara_alam
194310-9-0-35.wav,194310,17.5,21.5,2,9,9,suara_alam
194310-9-0-7.wav,194310,3.5,7.5,2,9,9,suara_alam
194310-9-0-73.wav,194310,36.5,40.5,2,9,9,suara_alam
194310-9-0-8.wav,194310,4,8,2,9,9,suara_alam
194321-9-0-100.wav,194321,50,54,1,6,9,suara_alam
194321-9-0-126.wav,194321,63,67,1,6,9,suara_alam
194321-9-0-150.wav,194321,75,79,1,6,9,suara_alam
194321-9-0-241.wav,194321,120.5,124.5,1,6,9,suara_alam
194321-9-0-6.wav,194321,3,7,1,6,9,suara_alam
194321-9-0-61.wav,194321,30.5,34.5,1,6,9,suara_alam
194458-9-0-2.wav,194458,1,5,2,4,9,suara_alam
194458-9-0-34.wav,194458,17,21,2,4,9,suara_alam
194458-9-1-122.wav,194458,163.261507,167.261507,2,4,9,suara_alam
194458-9-1-75.wav,194458,139.761507,143.761507,2,4,9,suara_alam
194458-9-1-91.wav,194458,147.761507,151.761507,2,4,9,suara_alam
194732-9-0-126.wav,194732,57.235978,61.235978,1,1,9,suara_alam
194732-9-0-163.wav,194732,75.735978,79.735978,1,1,9,suara_alam
194732-9-0-171.wav,194732,79.735978,83.735978,1,1,9,suara_alam
194732-9-0-175.wav,194732,81.735978,85.735978,1,1,9,suara_alam
194732-9-0-191.wav,194732,89.735978,93.735978,1,1,9,suara_alam
194732-9-0-41.wav,194732,14.735978,18.735978,1,1,9,suara_alam
194732-9-0-95.wav,194732,41.735978,45.735978,1,1,9,suara_alam
194733-9-0-1.wav,194733,0.5,4.5,1,8,9,suara_alam
194733-9-0-10.wav,194733,5,9,1,8,9,suara_alam
194733-9-0-11.wav,194733,5.5,9.5,1,8,9,suara_alam
194733-9-0-12.wav,194733,6,10,1,8,9,suara_alam
194733-9-0-14.wav,194733,7,11,1,8,9,suara_alam
194733-9-0-16.wav,194733,8,12,1,8,9,suara_alam
194733-9-0-7.wav,194733,3.5,7.5,1,8,9,suara_alam
194841-9-0-130.wav,194841,65,69,1,2,9,suara_alam
194841-9-0-144.wav,194841,72,76,1,2,9,suara_alam
194841-9-0-164.wav,194841,82,86,1,2,9,suara_alam
194841-9-0-178.wav,194841,89,93,1,2,9,suara_alam
194841-9-0-222.wav,194841,111,115,1,2,9,suara_alam
194841-9-0-48.wav,194841,24,28,1,2,9,suara_alam
194910-9-0-108.wav,194910,54,58,1,5,9,suara_alam
194910-9-0-26.wav,194910,13,17,1,5,9,suara_alam
194910-9-0-5.wav,194910,2.5,6.5,1,5,9,suara_alam
194910-9-0-63.wav,194910,31.5,35.5,1,5,9,suara_alam
194910-9-0-65.wav,194910,32.5,36.5,1,5,9,suara_alam
195063-4-0-0.wav,195063,1.610715,5.610715,1,10,4,gergaji
195063-4-1-0.wav,195063,7.749512,11.749512,1,10,4,gergaji
195969-0-0-1.wav,195969,283.98561,287.98561,2,4,0,angin
195969-0-0-10.wav,195969,288.48561,292.48561,2,4,0,angin
195969-0-0-12.wav,195969,289.48561,293.48561,2,4,0,angin
195969-0-0-13.wav,195969,289.98561,293.98561,2,4,0,angin
195969-0-0-14.wav,195969,290.48561,294.48561,2,4,0,angin
195969-0-0-15.wav,195969,290.98561,294.98561,2,4,0,angin
195969-0-0-17.wav,195969,291.98561,295.98561,2,4,0,angin
195969-0-0-18.wav,195969,292.48561,296.48561,2,4,0,angin
195969-0-0-19.wav,195969,292.98561,296.98561,2,4,0,angin
195969-0-0-2.wav,195969,284.48561,288.48561,2,4,0,angin
195969-0-0-20.wav,195969,293.48561,297.48561,2,4,0,angin
195969-0-0-21.wav,195969,293.98561,297.98561,2,4,0,angin
195969-0-0-22.wav,195969,294.48561,298.48561,2,4,0,angin
195969-0-0-24.wav,195969,295.48561,299.48561,2,4,0,angin
195969-0-0-25.wav,195969,295.98561,299.98561,2,4,0,angin
195969-0-0-26.wav,195969,296.48561,300.48561,2,4,0,angin
195969-0-0-28.wav,195969,297.48561,301.48561,2,4,0,angin
195969-0-0-4.wav,195969,285.48561,289.48561,2,4,0,angin
195969-0-0-5.wav,195969,285.98561,289.98561,2,4,0,angin
195969-0-0-6.wav,195969,286.48561,290.48561,2,4,0,angin
195969-0-0-7.wav,195969,286.98561,290.98561,2,4,0,angin
195969-0-0-8.wav,195969,287.48561,291.48561,2,4,0,angin
195969-0-0-9.wav,195969,287.98561,291.98561,2,4,0,angin
196057-2-0-0.wav,196057,0,4,1,8,2,orang_berbicara
196058-2-0-0.wav,196058,0,2.797256,1,9,2,orang_berbicara
196059-2-0-0.wav,196059,0,4,1,7,2,orang_berbicara
196059-2-0-1.wav,196059,0.5,4.5,1,7,2,orang_berbicara
196060-2-0-0.wav,196060,0,1.501723,1,3,2,orang_berbicara
196061-2-0-0.wav,196061,0,2.03102,1,4,2,orang_berbicara
196062-2-0-0.wav,196062,0,2.413333,1,5,2,orang_berbicara
196063-2-0-0.wav,196063,0,4,1,2,2,orang_berbicara
196063-2-0-1.wav,196063,0.5,4.5,1,2,2,orang_berbicara
196063-2-0-2.wav,196063,1,5,1,2,2,orang_berbicara
196064-2-0-0.wav,196064,0,1.243741,1,7,2,orang_berbicara
196065-2-0-0.wav,196065,0,2.712381,1,1,2,orang_berbicara
196066-2-0-0.wav,196066,0,4,1,9,2,orang_berbicara
196066-2-0-1.wav,196066,0.5,4.5,1,9,2,orang_berbicara
196067-2-0-0.wav,196067,0,4,1,2,2,orang_berbicara
196068-2-0-0.wav,196068,0,4,1,8,2,orang_berbicara
196068-2-0-1.wav,196068,0.5,4.5,1,8,2,orang_berbicara
196069-2-0-0.wav,196069,0,3.148163,1,10,2,orang_berbicara
196070-2-0-0.wav,196070,0,4,1,7,2,orang_berbicara
196070-2-0-1.wav,196070,0.5,4.5,1,7,2,orang_berbicara
196070-2-0-2.wav,196070,1,5,1,7,2,orang_berbicara
196070-2-0-3.wav,196070,1.5,5.5,1,7,2,orang_berbicara
196070-2-0-4.wav,196070,2,6,1,7,2,orang_berbicara
196070-2-0-5.wav,196070,2.5,6.5,1,7,2,orang_berbicara
196071-2-0-0.wav,196071,0,1.333764,1,5,2,orang_berbicara
196072-2-0-0.wav,196072,0,2.985714,1,4,2,orang_berbicara
196073-2-0-0.wav,196073,0,3.788776,1,3,2,orang_berbicara
196074-2-0-0.wav,196074,0,2.194671,1,8,2,orang_berbicara
196075-2-0-0.wav,196075,0,3.499705,1,7,2,orang_berbicara
196076-2-0-0.wav,196076,0,2.355669,1,6,2,orang_berbicara
